province_name,bin,count,variable,bin_label
Pangasinan,"(-0.001, 9000.0]",51,col,0k - 9k
Pangasinan,"(9000.0, 18000.0]",386,col,9k - 18k
Pangasinan,"(18000.0, 27000.0]",466,col,18k - 27k
Pangasinan,"(27000.0, 36000.0]",303,col,27k - 36k
Pangasinan,"(36000.0, 45000.0]",146,col,36k - 45k
Pangasinan,"(45000.0, 54000.0]",99,col,45k - 54k
Pangasinan,"(54000.0, 63000.0]",39,col,54k - 63k
Pangasinan,"(63000.0, 72000.0]",15,col,63k - 72k
Pangasinan,"(72000.0, 81000.0]",14,col,72k - 81k
Pangasinan,"(81000.0, 90000.0]",9,col,81k - 90k
Pangasinan,"(-0.001, 19000.0]",136,income,0k - 19k
Pangasinan,"(19000.0, 38000.0]",633,income,19k - 38k
Pangasinan,"(38000.0, 57000.0]",389,income,38k - 57k
Pangasinan,"(57000.0, 76000.0]",176,income,57k - 76k
Pangasinan,"(76000.0, 95000.0]",87,income,76k - 95k
Pangasinan,"(95000.0, 114000.0]",44,income,95k - 114k
Pangasinan,"(114000.0, 133000.0]",20,income,114k - 133k
Pangasinan,"(133000.0, 152000.0]",12,income,133k - 152k
Pangasinan,"(152000.0, 171000.0]",15,income,152k - 171k
Pangasinan,"(171000.0, 190000.0]",6,income,171k - 190k
Pangasinan,"(-0.001, 7000.0]",556,transport,0k - 7k
Pangasinan,"(7000.0, 14000.0]",468,transport,7k - 14k
Pangasinan,"(14000.0, 21000.0]",237,transport,14k - 21k
Pangasinan,"(21000.0, 28000.0]",116,transport,21k - 28k
Pangasinan,"(28000.0, 35000.0]",62,transport,28k - 35k
Pangasinan,"(35000.0, 42000.0]",39,transport,35k - 42k
Pangasinan,"(42000.0, 49000.0]",21,transport,42k - 49k
Pangasinan,"(49000.0, 56000.0]",12,transport,49k - 56k
Pangasinan,"(56000.0, 63000.0]",7,transport,56k - 63k
Pangasinan,"(63000.0, 70000.0]",9,transport,63k - 70k
Quezon,"(-0.001, 25000.0]",18,food,0k - 25k
Quezon,"(25000.0, 50000.0]",180,food,25k - 50k
Quezon,"(50000.0, 75000.0]",356,food,50k - 75k
Quezon,"(75000.0, 100000.0]",557,food,75k - 100k
Quezon,"(100000.0, 125000.0]",506,food,100k - 125k
Quezon,"(125000.0, 150000.0]",316,food,125k - 150k
Quezon,"(150000.0, 175000.0]",198,food,150k - 175k
Quezon,"(175000.0, 200000.0]",125,food,175k - 200k
Quezon,"(200000.0, 225000.0]",54,food,200k - 225k
Quezon,"(225000.0, 250000.0]",43,food,225k - 250k
Quezon,"(-0.001, 20000.0]",387,housing,0k - 20k
Quezon,"(20000.0, 40000.0]",821,housing,20k - 40k
Quezon,"(40000.0, 60000.0]",589,housing,40k - 60k
Quezon,"(60000.0, 80000.0]",260,housing,60k - 80k
Quezon,"(80000.0, 100000.0]",135,housing,80k - 100k
Quezon,"(100000.0, 120000.0]",89,housing,100k - 120k
Quezon,"(120000.0, 140000.0]",42,housing,120k - 140k
Quezon,"(140000.0, 160000.0]",26,housing,140k - 160k
Quezon,"(160000.0, 180000.0]",32,housing,160k - 180k
Quezon,"(180000.0, 200000.0]",11,housing,180k - 200k
Quezon,"(-0.001, 9000.0]",41,col,0k - 9k
Quezon,"(9000.0, 18000.0]",357,col,9k - 18k
Quezon,"(18000.0, 27000.0]",679,col,18k - 27k
Quezon,"(27000.0, 36000.0]",541,col,27k - 36k
Quezon,"(36000.0, 45000.0]",341,col,36k - 45k
Quezon,"(45000.0, 54000.0]",188,col,45k - 54k
Quezon,"(54000.0, 63000.0]",110,col,54k - 63k
Quezon,"(63000.0, 72000.0]",70,col,63k - 72k
Quezon,"(72000.0, 81000.0]",23,col,72k - 81k
Quezon,"(81000.0, 90000.0]",18,col,81k - 90k
Quezon,"(-0.001, 19000.0]",230,income,0k - 19k
Quezon,"(19000.0, 38000.0]",993,income,19k - 38k
Quezon,"(38000.0, 57000.0]",607,income,38k - 57k
Quezon,"(57000.0, 76000.0]",251,income,57k - 76k
Quezon,"(76000.0, 95000.0]",138,income,76k - 95k
Quezon,"(95000.0, 114000.0]",66,income,95k - 114k
Quezon,"(114000.0, 133000.0]",36,income,114k - 133k
Quezon,"(133000.0, 152000.0]",34,income,133k - 152k
Quezon,"(152000.0, 171000.0]",16,income,152k - 171k
Quezon,"(171000.0, 190000.0]",11,income,171k - 190k
Quezon,"(-0.001, 7000.0]",905,transport,0k - 7k
Quezon,"(7000.0, 14000.0]",743,transport,7k - 14k
Quezon,"(14000.0, 21000.0]",368,transport,14k - 21k
Quezon,"(21000.0, 28000.0]",176,transport,21k - 28k
Quezon,"(28000.0, 35000.0]",76,transport,28k - 35k
Quezon,"(35000.0, 42000.0]",39,transport,35k - 42k
Quezon,"(42000.0, 49000.0]",32,transport,42k - 49k
Quezon,"(49000.0, 56000.0]",23,transport,49k - 56k
Quezon,"(56000.0, 63000.0]",19,transport,56k - 63k
Quezon,"(63000.0, 70000.0]",6,transport,63k - 70k
Quirino,"(-0.001, 25000.0]",29,food,0k - 25k
Quirino,"(25000.0, 50000.0]",284,food,25k - 50k
Quirino,"(50000.0, 75000.0]",518,food,50k - 75k
Quirino,"(75000.0, 100000.0]",367,food,75k - 100k
Quirino,"(100000.0, 125000.0]",171,food,100k - 125k
Quirino,"(125000.0, 150000.0]",72,food,125k - 150k
Quirino,"(150000.0, 175000.0]",37,food,150k - 175k
Quirino,"(175000.0, 200000.0]",21,food,175k - 200k
Quirino,"(200000.0, 225000.0]",11,food,200k - 225k
Quirino,"(225000.0, 250000.0]",4,food,225k - 250k
Quirino,"(-0.001, 20000.0]",342,housing,0k - 20k
Quirino,"(20000.0, 40000.0]",714,housing,20k - 40k
Quirino,"(40000.0, 60000.0]",258,housing,40k - 60k
Quirino,"(60000.0, 80000.0]",107,housing,60k - 80k
Quirino,"(80000.0, 100000.0]",45,housing,80k - 100k
Quirino,"(100000.0, 120000.0]",15,housing,100k - 120k
Quirino,"(120000.0, 140000.0]",17,housing,120k - 140k
Quirino,"(140000.0, 160000.0]",8,housing,140k - 160k
Quirino,"(160000.0, 180000.0]",1,housing,160k - 180k
Quirino,"(180000.0, 200000.0]",2,housing,180k - 200k
Quirino,"(-0.001, 9000.0]",63,col,0k - 9k
Quirino,"(9000.0, 18000.0]",522,col,9k - 18k
Quirino,"(18000.0, 27000.0]",495,col,18k - 27k
Quirino,"(27000.0, 36000.0]",213,col,27k - 36k
Quirino,"(36000.0, 45000.0]",98,col,36k - 45k
Quirino,"(45000.0, 54000.0]",39,col,45k - 54k
Quirino,"(54000.0, 63000.0]",37,col,54k - 63k
Quirino,"(63000.0, 72000.0]",21,col,63k - 72k
Quirino,"(72000.0, 81000.0]",11,col,72k - 81k
Quirino,"(81000.0, 90000.0]",6,col,81k - 90k
Quirino,"(-0.001, 19000.0]",151,income,0k - 19k
Quirino,"(19000.0, 38000.0]",619,income,19k - 38k
Quirino,"(38000.0, 57000.0]",365,income,38k - 57k
Quirino,"(57000.0, 76000.0]",146,income,57k - 76k
Quirino,"(76000.0, 95000.0]",69,income,76k - 95k
Quirino,"(95000.0, 114000.0]",51,income,95k - 114k
Quirino,"(114000.0, 133000.0]",40,income,114k - 133k
Quirino,"(133000.0, 152000.0]",22,income,133k - 152k
Quirino,"(152000.0, 171000.0]",14,income,152k - 171k
Quirino,"(171000.0, 190000.0]",9,income,171k - 190k
Quirino,"(-0.001, 7000.0]",567,transport,0k - 7k
Quirino,"(7000.0, 14000.0]",516,transport,7k - 14k
Quirino,"(14000.0, 21000.0]",223,transport,14k - 21k
Quirino,"(21000.0, 28000.0]",89,transport,21k - 28k
Quirino,"(28000.0, 35000.0]",36,transport,28k - 35k
Quirino,"(35000.0, 42000.0]",19,transport,35k - 42k
Quirino,"(42000.0, 49000.0]",18,transport,42k - 49k
Quirino,"(49000.0, 56000.0]",10,transport,49k - 56k
Quirino,"(56000.0, 63000.0]",10,transport,56k - 63k
Quirino,"(63000.0, 70000.0]",6,transport,63k - 70k
Rizal,"(-0.001, 25000.0]",6,food,0k - 25k
Rizal,"(25000.0, 50000.0]",66,food,25k - 50k
Rizal,"(50000.0, 75000.0]",140,food,50k - 75k
Rizal,"(75000.0, 100000.0]",234,food,75k - 100k
Rizal,"(100000.0, 125000.0]",260,food,100k - 125k
Rizal,"(125000.0, 150000.0]",207,food,125k - 150k
Rizal,"(150000.0, 175000.0]",155,food,150k - 175k
Rizal,"(175000.0, 200000.0]",118,food,175k - 200k
Rizal,"(200000.0, 225000.0]",79,food,200k - 225k
Rizal,"(225000.0, 250000.0]",72,food,225k - 250k
Rizal,"(-0.001, 20000.0]",22,housing,0k - 20k
Rizal,"(20000.0, 40000.0]",278,housing,20k - 40k
Rizal,"(40000.0, 60000.0]",396,housing,40k - 60k
Rizal,"(60000.0, 80000.0]",284,housing,60k - 80k
Rizal,"(80000.0, 100000.0]",138,housing,80k - 100k
Rizal,"(100000.0, 120000.0]",74,housing,100k - 120k
Rizal,"(120000.0, 140000.0]",57,housing,120k - 140k
Rizal,"(140000.0, 160000.0]",31,housing,140k - 160k
Rizal,"(160000.0, 180000.0]",23,housing,160k - 180k
Rizal,"(180000.0, 200000.0]",23,housing,180k - 200k
Rizal,"(-0.001, 9000.0]",4,col,0k - 9k
Rizal,"(9000.0, 18000.0]",72,col,9k - 18k
Rizal,"(18000.0, 27000.0]",201,col,18k - 27k
Rizal,"(27000.0, 36000.0]",290,col,27k - 36k
Rizal,"(36000.0, 45000.0]",241,col,36k - 45k
Rizal,"(45000.0, 54000.0]",189,col,45k - 54k
Rizal,"(54000.0, 63000.0]",125,col,54k - 63k
Rizal,"(63000.0, 72000.0]",89,col,63k - 72k
Rizal,"(72000.0, 81000.0]",53,col,72k - 81k
Rizal,"(81000.0, 90000.0]",53,col,81k - 90k
Rizal,"(-0.001, 19000.0]",34,income,0k - 19k
Rizal,"(19000.0, 38000.0]",273,income,19k - 38k
Rizal,"(38000.0, 57000.0]",360,income,38k - 57k
Rizal,"(57000.0, 76000.0]",245,income,57k - 76k
Rizal,"(76000.0, 95000.0]",172,income,76k - 95k
Rizal,"(95000.0, 114000.0]",104,income,95k - 114k
Rizal,"(114000.0, 133000.0]",67,income,114k - 133k
Rizal,"(133000.0, 152000.0]",46,income,133k - 152k
Rizal,"(152000.0, 171000.0]",28,income,152k - 171k
Rizal,"(171000.0, 190000.0]",25,income,171k - 190k
Rizal,"(-0.001, 7000.0]",205,transport,0k - 7k
Rizal,"(7000.0, 14000.0]",244,transport,7k - 14k
Rizal,"(14000.0, 21000.0]",233,transport,14k - 21k
Rizal,"(21000.0, 28000.0]",167,transport,21k - 28k
Rizal,"(28000.0, 35000.0]",123,transport,28k - 35k
Rizal,"(35000.0, 42000.0]",98,transport,35k - 42k
Rizal,"(42000.0, 49000.0]",84,transport,42k - 49k
Rizal,"(49000.0, 56000.0]",69,transport,49k - 56k
Rizal,"(56000.0, 63000.0]",44,transport,56k - 63k
Rizal,"(63000.0, 70000.0]",28,transport,63k - 70k
Romblon,"(-0.001, 25000.0]",15,food,0k - 25k
Romblon,"(25000.0, 50000.0]",244,food,25k - 50k
Romblon,"(50000.0, 75000.0]",436,food,50k - 75k
Romblon,"(75000.0, 100000.0]",421,food,75k - 100k
Romblon,"(100000.0, 125000.0]",253,food,100k - 125k
Romblon,"(125000.0, 150000.0]",127,food,125k - 150k
Romblon,"(150000.0, 175000.0]",49,food,150k - 175k
Romblon,"(175000.0, 200000.0]",30,food,175k - 200k
Romblon,"(200000.0, 225000.0]",8,food,200k - 225k
Romblon,"(225000.0, 250000.0]",3,food,225k - 250k
Romblon,"(-0.001, 20000.0]",655,housing,0k - 20k
Romblon,"(20000.0, 40000.0]",608,housing,20k - 40k
Romblon,"(40000.0, 60000.0]",176,housing,40k - 60k
Romblon,"(60000.0, 80000.0]",66,housing,60k - 80k
Romblon,"(80000.0, 100000.0]",44,housing,80k - 100k
Romblon,"(100000.0, 120000.0]",19,housing,100k - 120k
Romblon,"(120000.0, 140000.0]",9,housing,120k - 140k
Romblon,"(140000.0, 160000.0]",11,housing,140k - 160k
Romblon,"(160000.0, 180000.0]",2,housing,160k - 180k
Romblon,"(180000.0, 200000.0]",3,housing,180k - 200k
Romblon,"(-0.001, 9000.0]",86,col,0k - 9k
Romblon,"(9000.0, 18000.0]",534,col,9k - 18k
Romblon,"(18000.0, 27000.0]",528,col,18k - 27k
Romblon,"(27000.0, 36000.0]",223,col,27k - 36k
Romblon,"(36000.0, 45000.0]",104,col,36k - 45k
Romblon,"(45000.0, 54000.0]",48,col,45k - 54k
Romblon,"(54000.0, 63000.0]",39,col,54k - 63k
Romblon,"(63000.0, 72000.0]",13,col,63k - 72k
Romblon,"(72000.0, 81000.0]",7,col,72k - 81k
Romblon,"(81000.0, 90000.0]",7,col,81k - 90k
Romblon,"(-0.001, 19000.0]",350,income,0k - 19k
Romblon,"(19000.0, 38000.0]",805,income,19k - 38k
Romblon,"(38000.0, 57000.0]",198,income,38k - 57k
Romblon,"(57000.0, 76000.0]",68,income,57k - 76k
Romblon,"(76000.0, 95000.0]",69,income,76k - 95k
Romblon,"(95000.0, 114000.0]",30,income,95k - 114k
Romblon,"(114000.0, 133000.0]",22,income,114k - 133k
Romblon,"(133000.0, 152000.0]",12,income,133k - 152k
Romblon,"(152000.0, 171000.0]",11,income,152k - 171k
Romblon,"(171000.0, 190000.0]",9,income,171k - 190k
Romblon,"(-0.001, 7000.0]",798,transport,0k - 7k
Romblon,"(7000.0, 14000.0]",520,transport,7k - 14k
Romblon,"(14000.0, 21000.0]",154,transport,14k - 21k
Romblon,"(21000.0, 28000.0]",53,transport,21k - 28k
Romblon,"(28000.0, 35000.0]",38,transport,28k - 35k
Romblon,"(35000.0, 42000.0]",11,transport,35k - 42k
Romblon,"(42000.0, 49000.0]",6,transport,42k - 49k
Romblon,"(49000.0, 56000.0]",4,transport,49k - 56k
Romblon,"(56000.0, 63000.0]",3,transport,56k - 63k
Romblon,"(63000.0, 70000.0]",3,transport,63k - 70k
Samar,"(-0.001, 25000.0]",29,food,0k - 25k
Samar,"(25000.0, 50000.0]",220,food,25k - 50k
Samar,"(50000.0, 75000.0]",414,food,50k - 75k
Samar,"(75000.0, 100000.0]",373,food,75k - 100k
Samar,"(100000.0, 125000.0]",215,food,100k - 125k
Samar,"(125000.0, 150000.0]",94,food,125k - 150k
Samar,"(150000.0, 175000.0]",51,food,150k - 175k
Samar,"(175000.0, 200000.0]",35,food,175k - 200k
Samar,"(200000.0, 225000.0]",14,food,200k - 225k
Samar,"(225000.0, 250000.0]",13,food,225k - 250k
Samar,"(-0.001, 20000.0]",638,housing,0k - 20k
Samar,"(20000.0, 40000.0]",538,housing,20k - 40k
Samar,"(40000.0, 60000.0]",144,housing,40k - 60k
Samar,"(60000.0, 80000.0]",68,housing,60k - 80k
Samar,"(80000.0, 100000.0]",28,housing,80k - 100k
Samar,"(100000.0, 120000.0]",20,housing,100k - 120k
Samar,"(120000.0, 140000.0]",9,housing,120k - 140k
Samar,"(140000.0, 160000.0]",3,housing,140k - 160k
Samar,"(160000.0, 180000.0]",6,housing,160k - 180k
Samar,"(180000.0, 200000.0]",2,housing,180k - 200k
Samar,"(-0.001, 9000.0]",86,col,0k - 9k
Samar,"(9000.0, 18000.0]",556,col,9k - 18k
Samar,"(18000.0, 27000.0]",468,col,18k - 27k
Samar,"(27000.0, 36000.0]",180,col,27k - 36k
Samar,"(36000.0, 45000.0]",69,col,36k - 45k
Samar,"(45000.0, 54000.0]",38,col,45k - 54k
Samar,"(54000.0, 63000.0]",27,col,54k - 63k
Samar,"(63000.0, 72000.0]",12,col,63k - 72k
Samar,"(72000.0, 81000.0]",13,col,72k - 81k
Samar,"(81000.0, 90000.0]",6,col,81k - 90k
Samar,"(-0.001, 19000.0]",346,income,0k - 19k
Samar,"(19000.0, 38000.0]",700,income,19k - 38k
Samar,"(38000.0, 57000.0]",211,income,38k - 57k
Samar,"(57000.0, 76000.0]",82,income,57k - 76k
Samar,"(76000.0, 95000.0]",34,income,76k - 95k
Samar,"(95000.0, 114000.0]",25,income,95k - 114k
Samar,"(114000.0, 133000.0]",15,income,114k - 133k
Samar,"(133000.0, 152000.0]",14,income,133k - 152k
Samar,"(152000.0, 171000.0]",13,income,152k - 171k
Samar,"(171000.0, 190000.0]",12,income,171k - 190k
Samar,"(-0.001, 7000.0]",860,transport,0k - 7k
Samar,"(7000.0, 14000.0]",317,transport,7k - 14k
Samar,"(14000.0, 21000.0]",144,transport,14k - 21k
Samar,"(21000.0, 28000.0]",70,transport,21k - 28k
Samar,"(28000.0, 35000.0]",33,transport,28k - 35k
Samar,"(35000.0, 42000.0]",17,transport,35k - 42k
Samar,"(42000.0, 49000.0]",7,transport,42k - 49k
Samar,"(49000.0, 56000.0]",6,transport,49k - 56k
Samar,"(56000.0, 63000.0]",8,transport,56k - 63k
Samar,"(63000.0, 70000.0]",1,transport,63k - 70k
Sarangani,"(-0.001, 25000.0]",21,food,0k - 25k
Sarangani,"(25000.0, 50000.0]",251,food,25k - 50k
Sarangani,"(50000.0, 75000.0]",484,food,50k - 75k
Sarangani,"(75000.0, 100000.0]",349,food,75k - 100k
Sarangani,"(100000.0, 125000.0]",173,food,100k - 125k
Sarangani,"(125000.0, 150000.0]",82,food,125k - 150k
Sarangani,"(150000.0, 175000.0]",37,food,150k - 175k
Sarangani,"(175000.0, 200000.0]",12,food,175k - 200k
Sarangani,"(200000.0, 225000.0]",9,food,200k - 225k
Sarangani,"(225000.0, 250000.0]",4,food,225k - 250k
Sarangani,"(-0.001, 20000.0]",742,housing,0k - 20k
Sarangani,"(20000.0, 40000.0]",467,housing,20k - 40k
Sarangani,"(40000.0, 60000.0]",133,housing,40k - 60k
Sarangani,"(60000.0, 80000.0]",54,housing,60k - 80k
Sarangani,"(80000.0, 100000.0]",18,housing,80k - 100k
Sarangani,"(100000.0, 120000.0]",8,housing,100k - 120k
Sarangani,"(120000.0, 140000.0]",1,housing,120k - 140k
Sarangani,"(140000.0, 160000.0]",2,housing,140k - 160k
Sarangani,"(160000.0, 180000.0]",2,housing,160k - 180k
Sarangani,"(180000.0, 200000.0]",2,housing,180k - 200k
Sarangani,"(-0.001, 9000.0]",97,col,0k - 9k
Sarangani,"(9000.0, 18000.0]",619,col,9k - 18k
Sarangani,"(18000.0, 27000.0]",432,col,18k - 27k
Sarangani,"(27000.0, 36000.0]",161,col,27k - 36k
Sarangani,"(36000.0, 45000.0]",59,col,36k - 45k
Sarangani,"(45000.0, 54000.0]",23,col,45k - 54k
Sarangani,"(54000.0, 63000.0]",17,col,54k - 63k
Sarangani,"(63000.0, 72000.0]",6,col,63k - 72k
Sarangani,"(72000.0, 81000.0]",6,col,72k - 81k
Sarangani,"(81000.0, 90000.0]",2,col,81k - 90k
Sarangani,"(-0.001, 19000.0]",391,income,0k - 19k
Sarangani,"(19000.0, 38000.0]",697,income,19k - 38k
Sarangani,"(38000.0, 57000.0]",189,income,38k - 57k
Sarangani,"(57000.0, 76000.0]",62,income,57k - 76k
Sarangani,"(76000.0, 95000.0]",38,income,76k - 95k
Sarangani,"(95000.0, 114000.0]",24,income,95k - 114k
Sarangani,"(114000.0, 133000.0]",8,income,114k - 133k
Sarangani,"(133000.0, 152000.0]",6,income,133k - 152k
Sarangani,"(152000.0, 171000.0]",5,income,152k - 171k
Sarangani,"(171000.0, 190000.0]",1,income,171k - 190k
Sarangani,"(-0.001, 7000.0]",695,transport,0k - 7k
Sarangani,"(7000.0, 14000.0]",409,transport,7k - 14k
Sarangani,"(14000.0, 21000.0]",172,transport,14k - 21k
Sarangani,"(21000.0, 28000.0]",71,transport,21k - 28k
Sarangani,"(28000.0, 35000.0]",31,transport,28k - 35k
Sarangani,"(35000.0, 42000.0]",27,transport,35k - 42k
Sarangani,"(42000.0, 49000.0]",7,transport,42k - 49k
Sarangani,"(49000.0, 56000.0]",4,transport,49k - 56k
Sarangani,"(56000.0, 63000.0]",3,transport,56k - 63k
Sarangani,"(63000.0, 70000.0]",2,transport,63k - 70k
Siquijor,"(-0.001, 25000.0]",34,food,0k - 25k
Siquijor,"(25000.0, 50000.0]",114,food,25k - 50k
Siquijor,"(50000.0, 75000.0]",159,food,50k - 75k
Siquijor,"(75000.0, 100000.0]",170,food,75k - 100k
Siquijor,"(100000.0, 125000.0]",135,food,100k - 125k
Siquijor,"(125000.0, 150000.0]",80,food,125k - 150k
Siquijor,"(150000.0, 175000.0]",37,food,150k - 175k
Siquijor,"(175000.0, 200000.0]",14,food,175k - 200k
Siquijor,"(200000.0, 225000.0]",8,food,200k - 225k
Siquijor,"(225000.0, 250000.0]",9,food,225k - 250k
Siquijor,"(-0.001, 20000.0]",256,housing,0k - 20k
Siquijor,"(20000.0, 40000.0]",268,housing,20k - 40k
Siquijor,"(40000.0, 60000.0]",117,housing,40k - 60k
Siquijor,"(60000.0, 80000.0]",44,housing,60k - 80k
Siquijor,"(80000.0, 100000.0]",29,housing,80k - 100k
Siquijor,"(100000.0, 120000.0]",17,housing,100k - 120k
Siquijor,"(120000.0, 140000.0]",9,housing,120k - 140k
Siquijor,"(140000.0, 160000.0]",4,housing,140k - 160k
Siquijor,"(160000.0, 180000.0]",9,housing,160k - 180k
Siquijor,"(-0.001, 9000.0]",65,col,0k - 9k
Siquijor,"(9000.0, 18000.0]",159,col,9k - 18k
Siquijor,"(18000.0, 27000.0]",227,col,18k - 27k
Siquijor,"(27000.0, 36000.0]",155,col,27k - 36k
Siquijor,"(36000.0, 45000.0]",69,col,36k - 45k
Siquijor,"(45000.0, 54000.0]",35,col,45k - 54k
Siquijor,"(54000.0, 63000.0]",20,col,54k - 63k
Siquijor,"(63000.0, 72000.0]",15,col,63k - 72k
Siquijor,"(72000.0, 81000.0]",7,col,72k - 81k
Siquijor,"(81000.0, 90000.0]",6,col,81k - 90k
Siquijor,"(-0.001, 19000.0]",104,income,0k - 19k
Siquijor,"(19000.0, 38000.0]",239,income,19k - 38k
Siquijor,"(38000.0, 57000.0]",192,income,38k - 57k
Siquijor,"(57000.0, 76000.0]",79,income,57k - 76k
Siquijor,"(76000.0, 95000.0]",61,income,76k - 95k
Siquijor,"(95000.0, 114000.0]",24,income,95k - 114k
Siquijor,"(114000.0, 133000.0]",14,income,114k - 133k
Siquijor,"(133000.0, 152000.0]",15,income,133k - 152k
Siquijor,"(152000.0, 171000.0]",6,income,152k - 171k
Siquijor,"(171000.0, 190000.0]",10,income,171k - 190k
Siquijor,"(-0.001, 7000.0]",259,transport,0k - 7k
Siquijor,"(7000.0, 14000.0]",231,transport,7k - 14k
Siquijor,"(14000.0, 21000.0]",152,transport,14k - 21k
Siquijor,"(21000.0, 28000.0]",50,transport,21k - 28k
Siquijor,"(28000.0, 35000.0]",23,transport,28k - 35k
Siquijor,"(35000.0, 42000.0]",15,transport,35k - 42k
Siquijor,"(42000.0, 49000.0]",10,transport,42k - 49k
Siquijor,"(49000.0, 56000.0]",9,transport,49k - 56k
Siquijor,"(56000.0, 63000.0]",3,transport,56k - 63k
Siquijor,"(63000.0, 70000.0]",3,transport,63k - 70k
Sorsogon,"(-0.001, 25000.0]",11,food,0k - 25k
Sorsogon,"(25000.0, 50000.0]",157,food,25k - 50k
Sorsogon,"(50000.0, 75000.0]",406,food,50k - 75k
Sorsogon,"(75000.0, 100000.0]",431,food,75k - 100k
Sorsogon,"(100000.0, 125000.0]",266,food,100k - 125k
Sorsogon,"(125000.0, 150000.0]",120,food,125k - 150k
Sorsogon,"(150000.0, 175000.0]",80,food,150k - 175k
Sorsogon,"(175000.0, 200000.0]",29,food,175k - 200k
Sorsogon,"(200000.0, 225000.0]",24,food,200k - 225k
Sorsogon,"(225000.0, 250000.0]",4,food,225k - 250k
Sorsogon,"(-0.001, 20000.0]",418,housing,0k - 20k
Sorsogon,"(20000.0, 40000.0]",690,housing,20k - 40k
Sorsogon,"(40000.0, 60000.0]",233,housing,40k - 60k
Sorsogon,"(60000.0, 80000.0]",100,housing,60k - 80k
Sorsogon,"(80000.0, 100000.0]",44,housing,80k - 100k
Sorsogon,"(100000.0, 120000.0]",23,housing,100k - 120k
Sorsogon,"(120000.0, 140000.0]",11,housing,120k - 140k
Sorsogon,"(140000.0, 160000.0]",6,housing,140k - 160k
Sorsogon,"(160000.0, 180000.0]",3,housing,160k - 180k
Sorsogon,"(180000.0, 200000.0]",5,housing,180k - 200k
Sorsogon,"(-0.001, 9000.0]",41,col,0k - 9k
Sorsogon,"(9000.0, 18000.0]",437,col,9k - 18k
Sorsogon,"(18000.0, 27000.0]",570,col,18k - 27k
Sorsogon,"(27000.0, 36000.0]",235,col,27k - 36k
Sorsogon,"(36000.0, 45000.0]",120,col,36k - 45k
Sorsogon,"(45000.0, 54000.0]",49,col,45k - 54k
Sorsogon,"(54000.0, 63000.0]",28,col,54k - 63k
Sorsogon,"(63000.0, 72000.0]",27,col,63k - 72k
Sorsogon,"(72000.0, 81000.0]",11,col,72k - 81k
Sorsogon,"(81000.0, 90000.0]",8,col,81k - 90k
Sorsogon,"(-0.001, 19000.0]",256,income,0k - 19k
Sorsogon,"(19000.0, 38000.0]",809,income,19k - 38k
Sorsogon,"(38000.0, 57000.0]",261,income,38k - 57k
Sorsogon,"(57000.0, 76000.0]",77,income,57k - 76k
Sorsogon,"(76000.0, 95000.0]",45,income,76k - 95k
Sorsogon,"(95000.0, 114000.0]",31,income,95k - 114k
Sorsogon,"(114000.0, 133000.0]",21,income,114k - 133k
Sorsogon,"(133000.0, 152000.0]",9,income,133k - 152k
Sorsogon,"(152000.0, 171000.0]",5,income,152k - 171k
Sorsogon,"(171000.0, 190000.0]",7,income,171k - 190k
Sorsogon,"(-0.001, 7000.0]",744,transport,0k - 7k
Sorsogon,"(7000.0, 14000.0]",375,transport,7k - 14k
Sorsogon,"(14000.0, 21000.0]",207,transport,14k - 21k
Sorsogon,"(21000.0, 28000.0]",105,transport,21k - 28k
Sorsogon,"(28000.0, 35000.0]",44,transport,28k - 35k
Sorsogon,"(35000.0, 42000.0]",26,transport,35k - 42k
Sorsogon,"(42000.0, 49000.0]",14,transport,42k - 49k
Sorsogon,"(49000.0, 56000.0]",6,transport,49k - 56k
Sorsogon,"(56000.0, 63000.0]",1,transport,56k - 63k
Sorsogon,"(63000.0, 70000.0]",6,transport,63k - 70k
South Cotabato,"(-0.001, 25000.0]",54,food,0k - 25k
South Cotabato,"(25000.0, 50000.0]",387,food,25k - 50k
South Cotabato,"(50000.0, 75000.0]",800,food,50k - 75k
South Cotabato,"(75000.0, 100000.0]",689,food,75k - 100k
South Cotabato,"(100000.0, 125000.0]",418,food,100k - 125k
South Cotabato,"(125000.0, 150000.0]",213,food,125k - 150k
South Cotabato,"(150000.0, 175000.0]",100,food,150k - 175k
South Cotabato,"(175000.0, 200000.0]",58,food,175k - 200k
South Cotabato,"(200000.0, 225000.0]",30,food,200k - 225k
South Cotabato,"(225000.0, 250000.0]",19,food,225k - 250k
South Cotabato,"(-0.001, 20000.0]",748,housing,0k - 20k
South Cotabato,"(20000.0, 40000.0]",1060,housing,20k - 40k
South Cotabato,"(40000.0, 60000.0]",456,housing,40k - 60k
South Cotabato,"(60000.0, 80000.0]",240,housing,60k - 80k
South Cotabato,"(80000.0, 100000.0]",128,housing,80k - 100k
South Cotabato,"(100000.0, 120000.0]",52,housing,100k - 120k
South Cotabato,"(120000.0, 140000.0]",34,housing,120k - 140k
South Cotabato,"(140000.0, 160000.0]",21,housing,140k - 160k
South Cotabato,"(160000.0, 180000.0]",20,housing,160k - 180k
South Cotabato,"(180000.0, 200000.0]",12,housing,180k - 200k
South Cotabato,"(-0.001, 9000.0]",100,col,0k - 9k
South Cotabato,"(9000.0, 18000.0]",756,col,9k - 18k
